sigma,N,alpha,functional_form,sigma_query_mult,mu_push_mean,mu_push_sd,mu_push_p25,mu_push_p975,mu_pull_mean,mu_pull_sd,mu_pull_p25,mu_pull_p975,mu_alpha_mean,cohens_d,ratio_push_pull,n_trials
0.1,1000,0.0,quadratic,0.01,0.1600095481325016,0.002556558195762335,0.1550419332678767,0.16508249046467455,8.00073447108021e-06,1.2773492665252763e-07,7.751464285676752e-06,8.252738901392087e-06,0.1600095481325016,88.5081976321174,19999.35739785876,10000
0.1,1000,0.0,quadratic,0.1,0.15999321628626545,0.0025108191028911423,0.15507720028889724,0.1649315989958629,0.000800125791015796,1.2641546404108665e-05,0.0007757069949025333,0.0008250673622924429,0.15999321628626545,89.66403589314449,199.96007888103046,10000
0.1,1000,0.0,quadratic,0.3,0.15997087836750354,0.0025386012149683527,0.15497039705135202,0.16502390326228053,0.007199362819267306,0.0001149104565833568,0.006976721564392148,0.007428211562295383,0.15997087836750354,85.01947794238787,22.220143974322454,10000
0.1,1000,0.0,l1,0.01,0.9026646754270061,0.007488679752955342,0.8879181006409992,0.9174770052520176,0.0063836728464767775,5.315027541471216e-05,0.0062810235193157885,0.006489471979466739,0.9026646754270061,169.25557877410657,141.4020889126856,10000
0.1,1000,0.0,l1,0.1,0.9027493620175912,0.007741775968618957,0.8875959904246612,0.9177447241378156,0.06382905129933411,0.0005422031319230562,0.06276654517610165,0.06487193873445776,0.9027493620175912,152.87363574853052,14.143236404753035,10000
0.1,1000,0.0,l1,0.3,0.902702891366127,0.007728174028248418,0.8878919663373196,0.9179223036577416,0.1914602581277675,0.0016323523178781178,0.1882514990174439,0.1946622895951969,0.902702891366127,127.34382891298985,4.714831684618981,10000
0.1,1000,0.0,log_quadratic,0.01,0.14609207178174693,0.0021160460959278164,0.14197403767426361,0.15022378142147666,7.997795129310336e-06,1.2674969212510625e-07,7.751197957181913e-06,8.249625154247075e-06,0.14609207178174693,97.63212564487277,18266.543393484586,10000
0.1,1000,0.0,log_quadratic,0.1,0.1461408522203698,0.002126446145937983,0.14200183230587202,0.15031652954426794,0.0007995149721344952,1.2625017057407409e-05,0.0007748111879739444,0.000824226992547625,0.1461408522203698,96.6589575398896,182.78688619202723,10000
0.1,1000,0.0,log_quadratic,0.3,0.14613174446167954,0.002153554487897917,0.14199113074697178,0.15040649022482502,0.007165909793416045,0.00011227811132867241,0.006952133648937361,0.007390317397831997,0.14613174446167954,91.13343263225951,20.392629641520703,10000
0.1,1000,0.2,quadratic,0.01,0.15996998729477813,0.002506462741301041,0.15518010725257897,0.16488873491056244,7.998095960594194e-06,1.2622165807816463e-07,7.74982923722452e-06,8.250633622155978e-06,0.12797758945501464,90.25484822681872,20001.008750449357,10000
0.1,1000,0.2,quadratic,0.1,0.15997764538866666,0.002527483949009049,0.1550927431108394,0.16490370351360026,0.0007999057757829462,1.2693262330233447e-05,0.0007755405953117106,0.0008246636052889736,0.1281420974660899,89.06425677431612,199.99561227330912,10000
0.1,1000,0.2,quadratic,0.3,0.15997686185822646,0.0025532226481937946,0.15492949398565656,0.16503690754635053,0.007199689947105543,0.00011397168522559425,0.006974679471748088,0.007424492057041797,0.12942142747600227,84.53810774586897,22.21996544761503,10000
0.1,1000,0.2,l1,0.01,0.902648214444441,0.00759737626577813,0.8879879236817373,0.9175778547202283,0.00638293645307328,5.372790675443521e-05,0.006278539660604612,0.006489152327622678,0.7233951588461675,166.83112343274394,141.41582343496944,10000
0.1,1000,0.2,l1,0.1,0.9027976087245697,0.007673754392313276,0.8877431243346181,0.9181358742617258,0.0638299788981989,0.0005360087381501204,0.06274839352817016,0.06488155637196509,0.7350040827592956,154.23943626256104,14.143786733259347,10000
0.1,1000,0.2,l1,0.3,0.9027667533071604,0.007584106510079987,0.8881617434276325,0.9178636251837331,0.1915080861197991,0.0016244200481956767,0.1883346750677427,0.19471081219594133,0.7605150198696883,129.68746376722842,4.7139876524191715,10000
0.1,1000,0.2,log_quadratic,0.01,0.1461425445530764,0.002127236724832477,0.14194420044487596,0.15033768198527325,8.001292480504028e-06,1.2489984314252007e-07,7.754273817204183e-06,8.246696417139011e-06,0.11691563590095724,97.15207068474155,18264.86719603961,10000
0.1,1000,0.2,log_quadratic,0.1,0.14608944466225002,0.0021312927974550056,0.1418756780803462,0.1502865500822732,0.0007996567936447768,1.2467391775779915e-05,0.0007754215714454308,0.000823729279466429,0.11703148708852895,96.40499575192182,182.69018136691503,10000
0.1,1000,0.2,log_quadratic,0.3,0.1460808157789687,0.0021524112264615877,0.14189546687957943,0.15028071491094164,0.007168592759318503,0.00011326322064785938,0.006952668319223874,0.007393724608741933,0.11829837117503866,91.14435058731469,20.377892939876833,10000
0.1,1000,0.4,quadratic,0.01,0.1599682430424963,0.002499543109584721,0.15509606180846652,0.16491485666518862,7.999399503461109e-06,1.262055207774595e-07,7.753303690014124e-06,8.249011677584096e-06,0.09598414558529918,90.50371839741987,19997.531436363774,10000
0.1,1000,0.4,quadratic,0.1,0.15998559167964338,0.002507104266711366,0.15513967544527157,0.16490786844593242,0.0007998689159834414,1.2726900930271783e-05,0.0007749219703540814,0.0008254034773335991,0.0963113025741794,89.79271843680013,200.01476302268927,10000
0.1,1000,0.4,quadratic,0.3,0.1600119398701766,0.0025046248163842176,0.1551146965546682,0.16493834892743076,0.007200742915121836,0.00011344476911439403,0.006977223304937901,0.00742355161394735,0.09888746108815467,86.19507708724319,22.221587655093945,10000
0.1,1000,0.4,l1,0.01,0.9027795097921586,0.007591637095807252,0.8878541086241021,0.9178523305734491,0.006382953871621886,5.3661760922358875e-05,0.006278779898854518,0.006489269146842415,0.544220887423944,166.98170396212294,141.43600720754787,10000
0.1,1000,0.4,l1,0.1,0.9028184869992322,0.007647167584902573,0.8877687436495644,0.9177404164052151,0.06381745848598934,0.0005320358153044372,0.06279850572776977,0.06487414272470134,0.5672180755939349,154.7848110129217,14.14688877335094,10000
0.1,1000,0.4,l1,0.3,0.9026191439317583,0.007554112072861315,0.8880926516331971,0.9173916580134509,0.19150709101966884,0.0016224092915815957,0.18835107824274666,0.19475835039359868,0.6181743227669226,130.15996851339412,4.713241369422996,10000
0.1,1000,0.4,log_quadratic,0.01,0.1461380991123045,0.002125811144340554,0.14195620076875032,0.15035763973213198,8.000616184676764e-06,1.266725920058785e-07,7.750667515015844e-06,8.24728376048185e-06,0.08768605971385655,97.21426446907749,18265.855496504944,10000
0.1,1000,0.4,log_quadratic,0.1,0.14613960425864408,0.002110953213500612,0.14203830585120272,0.15026673058062473,0.0007994351443559814,1.2676259111408203e-05,0.0007746893143725972,0.000824318886749638,0.08800353661292884,97.36754523403933,182.80357736383104,10000
0.1,1000,0.4,log_quadratic,0.3,0.1461044817049089,0.002117407400922159,0.14207542405133453,0.15030920463921174,0.007168343608989872,0.00011421006575513238,0.0069444788305121664,0.007396306164677225,0.09053002646654128,92.66056590501154,20.381902664609743,10000
0.1,1000,0.6,quadratic,0.01,0.1599555652813451,0.0025198047145950824,0.15505818358749662,0.16484892494241785,7.999844598429671e-06,1.2573610428515858e-07,7.753878343550465e-06,8.24472950287246e-06,0.06398702601929711,89.76886768939305,19994.834063744634,10000
0.1,1000,0.6,quadratic,0.1,0.1600316000785867,0.0025849330826886795,0.1550007793433948,0.1650091037739508,0.0008000480241609444,1.2700781163216744e-05,0.0007750282162048751,0.0008250653349703443,0.06449266884593123,87.11432565190597,200.0274924076225,10000
0.1,1000,0.6,quadratic,0.3,0.1599817170341099,0.002517384932005951,0.15502240495433012,0.16502061014994085,0.007199461774307968,0.0001141568437687387,0.006974117760145078,0.007421809913326977,0.06831236387822874,85.74172287604257,22.221344046164866,10000
0.1,1000,0.6,l1,0.01,0.9027765163848115,0.007607601267861045,0.8880944147218671,0.9174877464093711,0.006383021039833507,5.427137350038568e-05,0.006277370689968162,0.006489899723510888,0.36494041917782477,166.6306549859174,141.4340499194656,10000
0.1,1000,0.6,l1,0.1,0.9028587239701125,0.007597103840135798,0.8882154555935785,0.9178567875268739,0.06382402632289742,0.0005452345132541613,0.06276228984441719,0.06491674057387892,0.3994379053817835,155.78701489188796,14.146063418224118,10000
0.1,1000,0.6,l1,0.3,0.9027023404231853,0.007657466564993391,0.8877813936132958,0.9175961760938383,0.19149126146548004,0.001619398375664136,0.18830324257283812,0.19464519087321341,0.47597569304856213,128.50726778808144,4.714065454030729,10000
0.1,1000,0.6,log_quadratic,0.01,0.14615437723552008,0.0021581386629624232,0.14194916148420886,0.15047256780996146,7.998700504979122e-06,1.26605373617692e-07,7.75184236587227e-06,8.244698120873479e-06,0.058466550114511004,95.76872598935626,18272.265244153128,10000
0.1,1000,0.6,log_quadratic,0.1,0.1461227657051373,0.0021448877556915,0.14190357828704367,0.15032340775684913,0.0007994637774108098,1.264117443838419e-05,0.0007749750706736118,0.0008242444880090428,0.0589287845485014,95.81602335073836,182.77596788484783,10000
0.1,1000,0.6,log_quadratic,0.3,0.14609966693798535,0.0021103352332909097,0.14198036213476245,0.15028369399995964,0.007167442007137876,0.0001134946561461651,0.0069441716917688304,0.007392069315567599,0.06274033197947687,92.96926205247684,20.38379477538686,10000
0.1,1000,0.8,quadratic,0.01,0.1600334903067376,0.00253718507697684,0.15516444096493992,0.16502925050450754,7.999612390404951e-06,1.2628924029619874e-07,7.755789889059565e-06,8.248572799947793e-06,0.03201309775125984,89.19736326632584,20005.155562122993,10000
0.1,1000,0.8,quadratic,0.1,0.15999307404179464,0.0025241231447324535,0.15504532550329259,0.16499214793212866,0.000800080333939593,1.2656926661021509e-05,0.0007755995216093429,0.0008251082696068005,0.03263867907551058,89.19139340799167,199.9712619531457,10000
0.1,1000,0.8,quadratic,0.3,0.16000074230094818,0.0025535749845087704,0.1549914434947111,0.1650959805902832,0.007200806486587084,0.00011390938581224757,0.00697711076473718,0.007426098853353003,0.037760793649459286,84.53915291344902,22.219836430680505,10000
0.1,1000,0.8,l1,0.01,0.9026304238290912,0.007592328009126291,0.8882125828299496,0.9177554001863703,0.006382818580186953,5.367219017260697e-05,0.006279923502700997,0.006489023097711142,0.18563233962996772,166.93876334833473,141.4156477251235,10000
0.1,1000,0.8,l1,0.1,0.9025947256655854,0.007650560728941614,0.8876645752557109,0.9174864390173956,0.0638289553383135,0.0005408113600949413,0.06277195164455364,0.06486288814147127,0.23158210940376783,154.66073070390902,14.140835000064627,10000
0.1,1000,0.8,l1,0.3,0.9026744024764614,0.007647405501010189,0.8878927412428186,0.9175623012678069,0.19148750664656838,0.0016054036975737876,0.18838544183853023,0.19461578497186638,0.33372488581254695,128.71224771289087,4.714011991093195,10000
0.1,1000,0.8,log_quadratic,0.01,0.14611029467855902,0.0021253884329053884,0.14191036465370266,0.15032601757535263,7.998796582581551e-06,1.2731662054360703e-07,7.751131394562456e-06,8.252335027115694e-06,0.029228457972977857,97.2150994898279,18266.534618061636,10000
0.1,1000,0.8,log_quadratic,0.1,0.14616345705345776,0.0021098145763114237,0.14207368914078977,0.15040088723843506,0.0007998030693235957,1.2512006160150284e-05,0.00077531748881508,0.000824415048050674,0.029872533866150422,97.4358781865492,182.74930749774464,10000
0.1,1000,0.8,log_quadratic,0.3,0.14616653037700708,0.002128844893746132,0.14194085879137178,0.15030978056086242,0.0071689713941357255,0.00011299869488198449,0.006948824065799136,0.007391696304901865,0.03496848319070999,92.20770359397457,20.38877299699821,10000
0.1,1000,1.0,quadratic,0.01,0.15996667455995522,0.002547710250173071,0.15498386595087313,0.16495623195175116,8.002394781247578e-06,1.2685816687613174e-07,7.755756339526417e-06,8.25321800362314e-06,8.002394781247578e-06,88.79177814642783,19989.85040513289,10000
0.1,1000,1.0,quadratic,0.1,0.16003636951967015,0.0025684471191068942,0.15501694860959647,0.16512243346018735,0.000800183883512158,1.2543710420961823e-05,0.0007756012481881765,0.0008246859938132283,0.000800183883512158,87.67604602150539,199.99949113851224,10000
0.1,1000,1.0,quadratic,0.3,0.1599748555589054,0.0025100124198282965,0.1551100835377071,0.16494031478101037,0.007200024557123403,0.0001135666343107142,0.0069781286366039285,0.007423714855071654,0.007200024557123403,85.98978452750187,22.21865415731575,10000
0.1,1000,1.0,l1,0.01,0.9026909874972161,0.007679297268027536,0.887392465272666,0.9174539975447507,0.006383389124720843,5.47701546616826e-05,0.006277192696165599,0.006492429453569353,0.006383389124720843,165.059129664885,141.412495754235,10000
0.1,1000,1.0,l1,0.1,0.9027399876690672,0.007669585492221278,0.8877536255551378,0.9177568426131508,0.06383180454608463,0.00054198801180874,0.062783953163963,0.06489136879770104,0.06383180454608463,154.303520025112,14.142479506706039,10000
0.1,1000,1.0,l1,0.3,0.9026098905919471,0.007716558875452955,0.8874689516804057,0.9176893109738097,0.19148245343506665,0.0016329517334474802,0.18830279384555004,0.19466904891808742,0.19148245343506665,127.5046450829132,4.713799486061159,10000
0.1,1000,1.0,log_quadratic,0.01,0.14612243063023386,0.0021125493880297165,0.14197801774006566,0.15032189587220215,7.998398338489024e-06,1.2568596313650114e-07,7.754218053953837e-06,8.245989182571391e-06,7.998398338489024e-06,97.81404994644952,18268.961415322286,10000
0.1,1000,1.0,log_quadratic,0.1,0.14609138036439856,0.002124234491780336,0.14186300286547238,0.15021876112955035,0.0007998788852229629,1.2764031793815546e-05,0.0007748680301596517,0.0008250585816988666,0.0007998788852229629,96.72637528950436,182.64187624314673,10000
0.1,1000,1.0,log_quadratic,0.3,0.14614284810592307,0.0021326545057265417,0.1419408062708555,0.15033674185504053,0.007166440987039261,0.00011146238025230269,0.006948975938206344,0.007383082207362718,0.007166440987039261,92.03292487574599,20.392667485886943,10000
0.1,5000,0.0,quadratic,0.01,0.160005892826967,0.0011173688503330898,0.15783757054591804,0.16219937363615008,7.999755467261591e-06,5.7033983643454684e-08,7.889204808498134e-06,8.110874848976928e-06,0.160005892826967,202.50357791039184,20001.347976419944,10000
0.1,5000,0.0,quadratic,0.1,0.1599942704588348,0.0011273518356290956,0.157803043008273,0.1621959045264659,0.0007998414057594331,5.65582358032576e-06,0.00078884781768146,0.0008110152947296083,0.1599942704588348,199.6999342217016,200.03249307520343,10000
0.1,5000,0.0,quadratic,0.3,0.15998444551759863,0.0011347885298967518,0.1577717141480381,0.1621988496694361,0.007200354632428594,5.0643878707921777e-05,0.007101575671291001,0.007300733575167608,0.15998444551759863,190.21560047440042,22.21896749322162,10000
0.1,5000,0.0,l1,0.01,0.902778186825039,0.003411791619990463,0.8961928163820522,0.9094132488353951,0.006382942106175174,2.4268231918331096e-05,0.006335204181850764,0.006431305676816384,0.902778186825039,371.5532438584964,141.4360606453953,10000
0.1,5000,0.0,l1,0.1,0.9026765238990838,0.003377380981192325,0.8960570505296855,0.909350149795259,0.06383353008670319,0.00024165868379767263,0.06336567194143429,0.06430542834370578,0.9026765238990838,350.35371983933805,14.141103001400754,10000
0.1,5000,0.0,l1,0.3,0.9026293083558161,0.0034199413398747756,0.8960442424524829,0.9092847004172352,0.19150262339432178,0.0007343731991978939,0.19005880110731746,0.19291438854526233,0.9026293083558161,287.51109811300427,4.713404403328815,10000
0.1,5000,0.0,log_quadratic,0.01,0.14612199259970715,0.0009497432652259994,0.14425050384673124,0.14797143126859255,7.999975598192915e-06,5.633618976366977e-08,7.889471876710227e-06,8.111211732796078e-06,0.14612199259970715,217.57078699452234,18265.304788268866,10000
0.1,5000,0.0,log_quadratic,0.1,0.14611881534763885,0.0009475970268591193,0.14424865139956933,0.14798134880519914,0.0007994434818863946,5.724273076149565e-06,0.0007884920772474632,0.0008108631493295471,0.14611881534763885,216.87370380015406,182.77566664606712,10000
0.1,5000,0.0,log_quadratic,0.3,0.14613066323093984,0.00093759409095829,0.14427091684207494,0.1479306992707679,0.007167342149572835,5.013169284283377e-05,0.007068682650963222,0.007265607411272619,0.14613066323093984,209.30538889702885,20.388403425061696,10000
0.1,5000,0.2,quadratic,0.01,0.15998850649139765,0.0011254751579030586,0.15778159593369087,0.1622238070266992,7.999755545809501e-06,5.706783499495898e-08,7.89003259404037e-06,8.112752489497672e-06,0.12799240514422727,201.02318603979663,19999.174421673943,10000
0.1,5000,0.2,quadratic,0.1,0.15997703281997763,0.001129640041150898,0.1577507223126586,0.16221796512778092,0.0007999920019945536,5.657831075009264e-06,0.0007890046212197145,0.0008110445494429374,0.12814162465638101,199.2736609120769,199.97329025930281,10000
0.1,5000,0.2,quadratic,0.3,0.16000179807361498,0.0011328264839539192,0.15781487911978836,0.16222869144579416,0.007200459824657196,5.075955333803615e-05,0.007100114102511902,0.007299636375693427,0.12944153042382345,190.56503656967394,22.221052817447315,10000
0.1,5000,0.2,l1,0.01,0.9027442986355266,0.0033893194952460213,0.8961598142997658,0.909374529631336,0.006383046233953835,2.3906919722558025e-05,0.00633633375265174,0.006430069259394082,0.723472048155212,374.00271885566264,141.42844428001925,10000
0.1,5000,0.2,l1,0.1,0.9027426926129032,0.003418528358667075,0.8959842322704512,0.9094251864429078,0.06383212227844942,0.00024364329810300806,0.06335783220000808,0.0643122626857922,0.7349605785460126,346.17144877072127,14.142451486650337,10000
